Id	Request	Normalized Score	score
263566	Let me know when's convenient and I'll put the kettle on. Tea or coffee?	1.270400495	0.965227121
493706	"Hi Tim. As I've seen you editing it recently, I won't delete it but... do you think <url> deserves an article at present?"	0.447044035	0.738469581
40765	Why do you have a problem with the inclusion of Lady Bristol's persona prior to her 2nd marriage? And to the inclusion of Somerset's son-in-law?	-1.032672027	0.070073243
119894	You added the ''persondata'' material.  Did you want to add any substantive material?	0.107591277	0.561077577
950111	"Does each '?' have to be substituted with the same letter, or can they be different?"	0.446984459	0.73844189
2520	"Why do you want to disable either Javascript or cookies, or both?  What benefits will that provide?"	-1.006574897	0.075222115
5624502	"In your edit you specified inorder traversal, where in your original statement of the problem you specified preorder traversal.  Which is it?"	-0.019094721	0.489118933
2180	"As a college student, what gear do you have available?  Just a hot plate, or an oven, microwave, etc?"	0.059840576	0.534062701
905554	Are you asking why these particular sigils have been chosen (as opposed to three different ones)? Or why there are sigils at all?	0.110599477	0.562771306
6972808	What is the definition of `buffer`? Is it a local variable?	0.240187562	0.634247821
342962	I've been meaning to add soundclips to the Suede and Stone Roses articles (3u20134 for each). I can get to it over the weekend; suggestions?	0.483363083	0.75506597
528568	Do you have tabbed browsing enabled?.. And are you using IE?	0.458789886	0.74389942
543585	"Do you mean that the envelope allows free ion passage? Or do you mean that the envelope, as a result of its pores, allows ion passage?"	-0.273601049	0.347950863
53166	"Ah, so next time I don't have to include ""Places"". Are there more specific categories I could use instead of ""Places""?"	0.212858327	0.619467794
7060914	"@GeeGoldz, will you be accepting an answer?  @csl, how about that bounty?"	-0.040279136	0.477056875
3492	looks like problem with xorg or video driver. does it happen outside of the terminal?	-0.973477139	0.082160996
568559	"Hi again, OK, say we don't go along the lines of Blair will go before the end of 2007; but we list the announced candidates for when Blair does resign (which will inevitably happen at some point). Do you think this would be any better/more suitable?"	0.841051578	0.885221784
3345727	this is now the fourth question about the same addcube() function. perhaps there is a larger issue here that just indices?	-0.910667219	0.096637242
193592	What's next? What have you got planned for the next 12 months?	0.106384031	0.560397536
13198	'copy public link' doesn't show on my dropbox. what happen?	-1.839100177	0.004303448
627703	"So in summing up, I think that ""7 innings played and 150 runs scored"" is a good solution. What do you think?"	0.189849208	0.606886452
619050	"Well, if John Paul II is the 262nd Pope & Benedict XVI is the 265th Pope. Who were the 263rd & 264th Pope?"	0.086460235	0.549150201
2535216	"no offense, kid, but you're trying to build a chess game and are struggling to put labels on a board? Don't you think this kind of program is a little bit out of your league?"	-2.630683127	8.56E-05
404271	"I've wikified this and added some categories. Any idea of his dates, and is he still alive?"	-0.105677043	0.440000793
11173	I'm having trouble visualizing the floaty skirt car with sticks.  Do you have any pictures?	0.388573392	0.710588526
5938759	What if Aa[Ca] == Ab[Cb] > Ac[Cc] and neither Ca nor Cb point to the end of their respective arrays? Do you increment Ca or Cb?	0.099870404	0.556725387
533270	I saw on the status page that you have a free spot. Would you be able to coach me?	0.660055121	0.827143151
2404	"Btw, after answering I realized I wasn't clear about something - is this referring to Local Administrator, or e.g. Domain Admins?"	-0.003284361	0.498128192
4558303	"Interview question, then? If not, can you explain what this will be used for - I can't think of an application for this right now?"	-0.067953598	0.461332794
394399	"Hi Orlady, I wanted to seek your advice....Information on FIBAA is available in the German language on Wikipedia : http://de.wikipedia.org/wiki/Foundation_for_International_Business_Administration_Accreditation. Is there any chance to have it in English?"	0.594558989	0.802162275
8006013	99% of my use is C++ ... I don't know what they did but it's horrid. Have you tried using a remote debugger or another instance of visual studio and attaching to the process?	-0.577986497	0.204488566
283735	"So how are u gonna concider weither the licences used by Fluckr are accurate...? ,and if this image has to bee conciderd than http://en.wikipedia.org/wiki/Image:Petercrouch_liverpool.JPG should be to..?"	-0.578284936	0.204367632
325929	Do we have an automated-edit-using editor who's decided to just stick these in for completeness' sake? Did I miss all this?	-1.040843282	0.068518106
130575	In this <url> there was a loss of some info.  Was that intentional?	-0.718588865	0.152314904
4689933	What's the relation between the classes Main and File2 ? (which one does inherit from which one ?)	0.450498239	0.740072493
157746	I really think that the text you have drafted at <url> is far fuller and better than the article as currently drafted. Do you have any objection to me deleting the current text (except for the infobox which I will retain) and importing you text in its entirety?	0.966077397	0.916223698
8184709	What GUI framework? What OS?	-0.468675865	0.251576509
5413645	"Also, in all the examples the first char in the pattern matches the first char in the string. I that a rule?"	0.404393616	0.718268404
3493199	"@polyg: As I mentioned below, I'm not an expert in Java.  Why are enums more powerful in Java than C++/C#?"	0.644688977	0.821470676
197752	"Hi, the article states that Mongolian Cyrillic is a phonemic script. Is this so in respect to Inner Mongolian dialects?"	0.448993933	0.739375048
20269	"What do you actually want? Check if a certificate is valid, or force `wget` to connect only if a certificate is valid?"	1.329006302	0.971190168
627366	/me scratches head. did you let VP access the internet through your firewall?	-0.433517786	0.267855709
1388637	"What are you trying to get exactly?  If the list is just 2 tickets with priorities 3 and 5, what do you want to find?"	-0.510512749	0.232907885
300256	I'm confused. Why did I get a user warning relating to this article?	-0.45479336	0.257941461
17362	Could you please describe in more detail what do you mean? Perhaps include a drawing?	1.19570042	0.956195137
300761	"Thank you for getting to all those WikiProject Canada assessements so quickly! Question, is it ''useful'' what I'm doing, adding the template even to what I know will be relative low importance articles?"	1.591172975	0.988490051
33227	"1) You should probably edit the original question 2) Agreed, that's unprofessional 3) You let recruiters IM you? Are you crazy?"	-0.20167819	0.386630618
558288	Posted to <url>.  What category are you talking about?	-0.226114989	0.373339513
454196	Is your app doing anything interesting at the time?  Maybe loading another assembly?	0.090525489	0.551448618
3012	I may be missing something but I agree with @whuber. I do not see why you need an approximation g(x) when you have h(x)^+ and in what sense will any other function g(x) be better than h(x)^+?	1.188559316	0.955240634
618765	"Lunch sounds great, Rocket. Do you have an e-mail address I can use to get in touch with you?"	0.867682607	0.892428425
2229065	What browsers does it not work in? Have you tried IE / FF / Chrome?	0.14141996	0.580052784
4369197	"I'm not sure what the distinction is that you're making. What do you want to store, and how do you want to retrieve it?"	0.98816695	0.920975993
44029	Sorry did not understand are you saying that Shotwell only works for Photo print sizes? If yes does this include the Custom option in the bottom of the list?	-0.571848995	0.206985035
4497	Out of curiosity what software have you used to draw your plan ?	0.131409882	0.574455218
626344	"Thanks. Does it happen to say anything about his marriage to Paula, as in when it ended?"	0.931780011	0.908424298
46559	"It's not very clear what you need, since TeX adds automatically `\hfill` at the end of a paragraph. Would you please add a ""real life"" example?"	0.157789886	0.589171437
3174772	What is the value of isAuthenticated() after the exception is thrown?  Is it possible that isAuthenticated() is then returning true meaning that continue simply causes the loop to exit?	0.516934096	0.769887766
215322	Afterthought: where did you get your figure of 82500 tons pa??	-0.553678778	0.214480841
5106386	@ring0: Good idea ! Is there a way to do so ?	1.526178641	0.985380725
262596	I've made a start to putting the list in chart form at <url>.  Can you think of any other columns to add?	0.971644972	0.917441259
4836851	"What exactly do you  mean by ""scaling problems""?  Is this a problem no matter how high the resolution of the images?"	-0.251706172	0.359580529
625248	Thank you for the response on my user page.  Would you be willing to add a few words to the FAC candidacy?	1.355535248	0.973595464
3189483	Are you sure you are getting the error on that line? What line are you trying to access the array on?	0.90449341	0.901844532
55189	"Hi - there are a few issues that I've pointed out at the nomination page. Also, why does your sign link to the talkpage of <url>?"	-0.397256343	0.285184186
39729	"Could you do me a huge favour, but only if you want to, because I know it's a lot to ask. Could you do the Peer Review for ''Loud'' by any chance?"	1.838649445	0.995688401
4077	Which API call is producing the exception in question? What are the permissions attached to the path that you aren't being allowed to access?	-0.788290121	0.130055514
153636	"I clearly provided a source that is valid, and yet a couple of hours is a big deal? Is it your way, or the highway?"	-1.597341164	0.011247152
40339	"Please see my comment on Egil's answer, this does not work for java swing windows. Any other way to do this?"	-0.193977389	0.390847608
51534	I reverted <url> as it complicated my normal routine archiving of all the discussions on my talk page.  Could you please refrain from this kind of edit in future?	-0.301998664	0.333079083
626927	Do you sign your name using 4 tildes? (<nowiki>~~~~</nowiki>)?	-0.304964071	0.331540642
624157	I did not have intention to put the username signature into any article. Where did you find it?	-0.103011651	0.441503063
1500639	"I want to use an already existing encryption algorithm, so how am I designing this from scratch? I need to add somekind of code myself though to actually use this algorithm, right?"	0.359908335	0.696428104
286550	how do I edit the signature thing? - when i put the ~s?	0.010730907	0.506115493
5656015	"They're ""identical"" because they share some given pattern?  That is, `0001112` is identical to `1110002` and `2220001` because they all share the form: `aaabbbc`?"	-0.026054885	0.485154292
7452607	"Can you post the actual calls you're making (the types and their `ToString` implementations may be important). Also, your `RollingFileAppender` configuration and how often is ""sometimes""?"	0.128106507	0.572604637
8540598	Seems like you could end up deleting quite a few rows as one row could match different rows in different ways.  Are you sure of what you want here?	-0.114186697	0.43521046
132482	"I removed the hyphen from ""oldest-known"", which is hard to see if you aren't looking for it. Does that answer the question?"	0.146977112	0.583153403
284995	"""I will be retiring to the Cayman Islands shortly with the riches I'm gathering through my Wikipedia editing of political pages."" - ''(From your userpage)'' - You're joking, right? Oh, and you're also joking about being a Republican too?"	-0.954978949	0.086243561
8065	I searched through Graphserver source but couldn't find where it outputs geoJson. Could you please point me to that particular function?	0.129325678	0.573287816
475425	"Was <url> by the user correct? It is supposed to be a redirect, is it not?"	0.153038399	0.586529412
93204	"On reflection it's up for GA peer review, preparatory to trying for FAC. Would you care to <url>?"	0.609391721	0.808002669
291734	"Alright, thanks. Where do I find these templates?"	0.105480962	0.559888721
9758	"Hi there, I've reworded that paragraph a bit. Is it any clearer?"	0.430850659	0.730888026
623497	"I guess I sent you something about the <url> project and Welsh data. But you were also somehow silent on lists like gnome-i18n, weren't you?"	-1.017267363	0.073078691
24209	"@user5563 the `gam::gam` function does not support cubic spline, and I am not able to get `mgcv::gam` to do so. Could you please provide an example?"	-0.221133923	0.376037079
5379	"If you do it once, you can keep using it again, and again, and again... In any case, ""looks great"" is really a subjective thing. Can you be more clear on what you actually want?"	-0.51038516	0.232963624
83209	"Dear commander, this source: '''* Berg, Ole F.: <person>, Oslo 1997 ISBN 82-993545-2-8''' is a Norwegian source, as signified by the lang|no tag, hence the first letters of months is not supposed to be capital. I thought that tagging sources with lang|no would prevent this problem, isn't that correct?"	-0.616335331	0.189299926
31782	Birth place of Arnie. Can you proof read what has been translated so far from German wiki and translate the remainder?	-0.186759002	0.394812126
6138784	@blunders: However it still isn't clear to me what you really want to ask.  What is the problem you're experiencing?	1.561806785	0.987164487
48390	Where is this dead zone? Can you please update your question with a screenshot?	0.722335092	0.848942221
283318	"Jeez, Joe, and I was going to suggest you hang around Andrea's to make sure he doesn't do himself a disservice... What is this? Getting blocked is the new cool?"	-1.307216813	0.030919206
36342	I see that there now. Do you want me to tie it all in or do you want to work on it?	0.836768344	0.884031356
7740127	"This sounds like it belongs on another stack exchange, I'm just not sure which one.  Something to do with computer-architecture and hardware...maybe [Electrical Engineering](http://electronics.stackexchange.com/faq)?"	0.178769955	0.600787374
515371	I don't recall. Is there something there that could damage my computer?	0.315608392	0.673958064
39726	"Hey, I saw you have re-direcred the 'Cheers' article, and I had a look to see how detailed it is, and saw that it well, wasn't very detailed. But yesterday I created the <url> for it and it has a lot more information about it that the current one, and was wondering if it is notable enough to be re-opened with?"	0.288000158	0.659620929
491417	"You had said at CFD that you were allowing some time for <url> to be listified. We're past that time, can the cat now be deleted?"	-0.310355063	0.3287511
8586233	"I didn't quite understand, what are you trying to achieve? What questions do you have and what is the desired output?"	0.859530332	0.890257834
6225	"Great answer! Just for those not familiar with `\makeatletter`, could you please add `\makeatother` at the end of your code?"	0.269893273	0.650089392
4252	What did they give as the reason they rejected your site? And what did you do to resolve that problem?	-1.2026785	0.042888081
839	What problem are you trying to solve? Are you sure cron is the right solution?	-1.538318141	0.013988906
20827	I let it accepted for the computation but it seems the link is not the good one as they're not talking about levels in this thread. Could you check please?	0.55413411	0.785708905
4440	This looks so much like when I try to mount my USB (not encrypted). What do you get from dmesg?	-0.012078984	0.493116317
349733	"Sure, show me the glossary of terms link. Also should the link be at the bottom vs the top, or perhaps not at all and instead be something linked-to from the main article of <url> ?"	0.085095772	0.548378387
259776	"Hello, I've written a page about the <url>, shamelessly copying the style from your CCT/FoFC lists. In the process, have I missed anything out?"	0.642358042	0.820600072
239808	"OK, maybe alcohol is depressing my injoke-comprehension circuits, but I can't fathom <url> edit summary at all. Care to explain?"	-1.516876004	0.015118734
623384	"This is helpful for automatized transfer scripts. By the way, did I get the location tag right on <url> :-) ?"	1.106053022	0.942955239
828627	Homework? Project Euler?	-0.42839368	0.270271866
365973	"You shouldn't have to put up with abuse on your talk page, I don't understand why they weren't blocked. Did you take it to ANI?"	0.243199237	0.635864905
350274	"When JaGaBot updated the monthly challenge winners on <url>, it stripped the image. Could the bot be fixed to leave the image?"	0.040130794	0.522858721
2049475	"Last guess then - are you sure it is multi-threaded?  Do you get any output just using ""bt""?"	0.105221595	0.559742568
3415324	What's the context?  Is this homework?	0.036635745	0.520869826
123474	u2013 Use that dash my friend. How are you geting on?	0.701919615	0.842007394
4476011	"OK, fair enough. But it's still not a SO question?"	-0.477161574	0.247727175
244336	Thanks very much for your edit to the <url> article. Would you be interested in tackling the <url> of <url>?	1.313955076	0.969746344
3424488	"Isn't some kind of curve inherent in using non-Euclidean triangles? I suppose intuitively, I'd expect each edge of a triangle to be part of a great circle - are these ""bulges"" relative to that?"	0.718600632	0.847689056
7677148	@Sekar: I would expect to see that error on PHP < 5 or on Windows less than version 5.3. Can you confirm that you are running on RHEL (Linux) and your PHP version is 5.2.5?	0.298259258	0.664976919
1623	Are you also interested in common real-world uses of other Public/Private key protocols besides RSA (e.g. DSA etc?)	0.520557548	0.771456978
11691	That machine only cooks the crepes on one side. Wouldn't they stick together in the 'Finished' tray?	0.107353055	0.560943401
462672	"Btw, I've issued a request for discussion on the Canadian Wikipedians' notice board about a dispute involving myself and another contributor on <url>. If you have a chance, could you look this over?"	0.800907831	0.873720121
49602	"Sorry to be daft, but where do I find the community wiki? Is that another name for the Metas site or is it something completely different?"	-0.464506706	0.253479258
14038	"Wait, I'm confused. Aren't you already a moderator?"	-0.651504957	0.175998857
623298	"As another aside, they are mostly Germans.  What's up with that?"	-0.877980564	0.104874132
1851	Could you expand the abbreviation so it is concretely understood? What is PES?	0.294665606	0.66310452
587097	"If a user asks for the deleted text of an article, I do restore the text they request to a page in their userspace (unless, of course, the text is something that should ''stay'' deleted). Do you want the text so you can improve the article in a userspace-subpage of yours and then move it back to an article when you're finished?"	0.065419648	0.537229603
412189	"I will find religious advocacy statements.  You don't understand, or disagree, that medical issues are over emphasized in the circumcision article?"	-0.813490097	0.122591593
620988	"I do understand the bot was approved and is doing useful job, but. Is it possible to modify it to not save the changes if it is only one-two whitespace(s)?"	0.648180724	0.822769854
52673	I am trying to figure out the exact definition of <url> however do not have access to Andrews.  Could you help?	0.911434971	0.903550346
6467	"Matt H's comment covers the ""how"".  As for ""Is it legal?""..."	0.548485662	0.783348176
391778	"Um, I'll check it out, 141.158.210.110, but I haven't had a lot of edits (if any) on that article. In the mean time, why not <url> and join the Wikipedia community?"	0.34351839	0.688195021
64386	"please can you confirm where you have downloaded moonlight - and which version (add this to your question).  Also, which websites are not working (add the links)?"	-0.519450472	0.229021826
2438515	"A few more details are required. What's your latitude, longitude, date and timezone...?"	0.591334539	0.800878587
3757486	"There are ways, but to be honest this seems like a bad idea.  Why do you want to do this?"	-0.800984626	0.126257136
6275	"@lev: sorry, i didn't notice we are oscillating. You are asking whether $O(n^3)$ is a lowerbound on the complexity of E.D., so this is a question on the complexity of a problem, doesn't this make it a [complexity](http://cstheory.stackexchange.com/tags/cc.complexity-theory/info) question?"	-0.243463128	0.363993517
5251	"""glug glug glug"" sounds like no air behind water. Have you checked the vents on the roof?"	0.701927899	0.84201025
10808	"So, to conclude, it should be acceptable for the beginning to have only one SceneGraph, that would contain all the objects in the scene. Can you advise please, if cameras, lights, triggers should be in the scene graph as well?"	0.719039253	0.8478366
203996	"Sorry for the delay in responding. The problems seems to have calmed down at this point, is that correct?"	1.140916722	0.948436678
586405	Thank you for the rollback. Does it appear in <url> or only in the history?	1.227343758	0.960228874
13074	"Hi johnny8888, I'm on a Solaris server and there is no manual entry for expect. Can you please elaborate your answer?"	-0.015001313	0.491451143
383571	"Hi again!  Per your <url>, I'll leave questions here, which actually leads me to a question, hehe;  why would you want users to bring RfA discussion to your talk page rather than keeping it in a centralised viewable location on the RfA page where users are encouraged to submit questions for optional response by the candidate?"	0.512378364	0.767906283
5367	"Why would a battery be less efficient with higher voltage? It's just a bigger number of same low-voltage cells, isn't it?"	-0.576173135	0.205224291
2466	"Why is this closed? The asker is looking for organised week-long rides. He could expand his question a bit, give more details of the type of ride he is looking for, but otherwise, why?"	-0.949278608	0.08753172
153157	"Hi, I was just going to query your recent removal of the <url> article, without merging any of the article's content into <url>'s article. Was there any particular reason for the loss of content?"	0.255770073	0.642588287
1355248	Does it REALLY have to be IrfanView? Why not a free library like FreeImage or ImageMagick?	-0.936974939	0.090360947
5746	"Can you clarify what ""down"" means? Have you turned on the display of error messages to see if anything is generated?"	-1.829481066	0.004480422
17229	"I find this answer confusing. If it is a hollandaise, how can it be made without yolk? Where do the emulsifiers come from? Could you maybe explain a bit more how it is made?"	-0.05123812	0.470824552
13762	I'm not familiar with 'refresh' used this way.  Are you rinsing them?  Changing the water?	-0.353357364	0.30685098
1335	@Chris: it's now the second time someone has repeated one of my questions. Copycatting to get votes?	0.330207528	0.681438469
32711	Would you please tell your background if you are switching? Or C# is the very first language you are learning?	0.564533449	0.790015882
402148	Due to certain Edits the page alignment has changed. Could you please help?	1.152064491	0.950098189
75787	"Im interested in where you got the information you added stating woodlands house was closed in 2003. As far as i can see your wording was taken from one website, the milesfaster one. Should you not cite the website you quoted rather than look for a couple of others?"	-0.723574966	0.150643238
621567	I'm working on improving the references on Kulwicki's article to get more reliable ones. I've also worked on improving <url>'s article toward GA. Do you know much about drag racing?	0.657083016	0.826055041
38299	"Have made some comments on your list, looks pretty good overall, my points are just picky ones!  Any chance you could return the favour and have a look over <url> for me?"	0.639513961	0.819534199
5915849	@spinning_plate - These are useful links. Do you know by any chance if parallelizing the computation will speed up the processing and if so how can a graph traversal problem like this be broken down into smaller pieces computable on numerous machines?	1.297206488	0.968069721
280280	"We both seemed to have overlooked R7 and R7.1, they both appear to be equally passing, but I personally feel 7.1 is the preferred one. Thoughts?"	0.015201481	0.50866291
2252019	Who gives you such error? Did you compile your source using `proc` ?	-0.404209153	0.281820574
2506694	"If you use ctypes to call into a C DLL, it will release the GIL automatically.  Did you look into using ctypes?"	0.165873602	0.593656977
16057	"Can you clarify the question, please?  Is it that you have an account with Last.fm, but not a paying account?"	0.486489961	0.756467856
8317088	Is there any other output in your script?  Is there any whitespace before `<?php`?	0.163909028	0.592567968
623175	This is great so far! What do you feel you need help with?	1.176758363	0.95362664
2186765	"Just to clarify: Do you want your program to be notified of mouse click events so that it can act upon them, or do you want to inject mouse click events into the windowing system?  And what platform are you on (mac/*nix/Windows/etc)?"	0.77691887	0.866475514
331658	"Actually, I thought that I was moving to the end of the list.  I must be missing what is the issue with putting a (revised) picture at the end of the list?"	-0.466365631	0.252629936
619612	Now why would you do that when he specifically stated that he didn't want to discuss the matter for 48 hours and I specifically stated that people should come here? Did you not read his request?	-1.475357648	0.017530474
47863	"Oops, sorry about that. Delete?"	-0.119280898	0.432347281
29440	Please elaborate: UI design or general software architecture design? Or anything else?	1.400612165	0.977297043
11539	Nice work.  :)  Got anything for <url> or <url>?	0.972824462	0.91769748
629191	"This guy made a huge number of changes within minutes of creating <url>, including some annoying ones in the church categorization pages which I'm trying to clean up.  Can we deal appropriately?"	-0.001578716	0.499100263
8576852	"Yea, all of the coordinates are unique and in the correct order. So I am right in assuming this is not supposed to be happening?"	0.358684339	0.695816623
1167	Do you mean iTunes and is the metadata just in the files(e.g. mp3s) or in some other sytem?	-1.297865003	0.031862938
3631121	"Nothing jumps out.  You *did* restart VS after copying the visualizer, right?"	-0.70239138	0.157830032
2614556	"So, your tests run really fast. How long does compiling and linking the test take?"	0.384792183	0.708738491
498529	So you exchanged my suggestion with an ''expired'' nomination... Right?	-1.045517465	0.067640573
585830	"I might be able to help, but I don't really know the GA criteria though. What would you like me to do?"	0.508995838	0.766428955
2932	Maybe one of your Processors died?  Was it a dual core or more?	0.354885844	0.693915496
224369	"Ok, then your own code seems cleanest. And although this is offtopic: how did you generate those images? :)"	0.770408447	0.864461014
3513	Is it easy to use the small pump? Have you noticed some differences?	-0.268235892	0.350787914
605883	<url> is directly from the <url> website. However it doesn't have any copyright notice should I still flag it as a copyvio?	0.070378991	0.540042748
4002	"Herlihy & Shavit's book, The Art of Multiprocessor Programming, or [""Lock-free linked lists and skip lists""](http://www.cse.yorku.ca/~ruppert/Mikhail.pdf) or [java.util.concurrent](http://download.oracle.com/javase/6/docs/api/java/util/concurrent/ConcurrentSkipListMap.html) or [Practical lock-freedom](http://www.cl.cam.ac.uk/research/srg/netos/lock-free/). Have you considered using a concurrent hash table like a [hopscotch hash table](https://sites.google.com/site/cconcurrencypackage/hopscotch-hashing)?"	-1.405685466	0.022315159
86320	"And what about a more generic function such as f(x, y, z, w) = xxb2 + 2yxb2 + 3zxb2 - wxb2? Would a Hessian be the only way to solve it?"	0.031545839	0.517972443
582582	"I dunno, that's what the vandals seem to think. And who are we to doub them, being the considerate, mature, thoughtful people they so often are?"	-0.043171548	0.475411366
621175	"Actually, I think I should route these terms (seismic design, and seismic engineering) to <url>. Does that sound like a better idea?"	0.964350663	0.915843355
292274	You're welcome. What else is peer review for?	0.814592672	0.877727969
3118117	"The real question is , what does First returns? Since Dictionnary uses hash values, First is first of what???"	-0.65811539	0.173566506
7471754	"It's weird that this doesn't work on Python 3.1, could you share more about your directory structure and module organization? In which directory is `weatherScript.py` located, what is your `sys.path` (or at least the part of it that corresponds to `weatherData/socket.py`)?"	0.642289686	0.820574501
129071	Dlaczego usunu0105u0142eu015b ze sku0142adu Kas(z?)aka?	-0.305703718	0.331157357
619769	"BTW, I translated the page to the best of my ability (my Spanish only carried me so far). Do you speak Portuguese?"	0.646170483	0.822022633
7568658	The idea is to OCR them somehow? Is the light always coming from the same direction?	0.284962549	0.65802882
607582	I am willing to try to discover the problem. What browser do you use?	0.876303717	0.894690006
128622	I'm sorry but looking back on that edit I won't stand for that. Don't you think that actually removing the edit summary was a bit... well... let's say 'abusing sysop powers'?	-1.218095358	0.04091755
568972	It's larger now than the sub-stub previously deleted.  Can sources be added to verify the achievements?	0.609573553	0.808073604
85094	The article now contains material about the crest. Are there any other reasons for your opposition?	-0.427121278	0.270873523
371334	"@hop: i didn't know about the fallback, thanks for reference. I think you meant RFC 2821?"	1.49376234	0.983576407
116853	"Hey, when do we add games for the EHF Champion League and the Basketball EuroLeague into the portal? And NFL every week?"	0.015211478	0.508668606
410086	"I'm still not sure what you mean. Do you mean, that there were previous interactions which that edit hints at; or that edit itself implicates you somehow?"	-0.310681189	0.328582651
281450	(undent) Your Chinese is much better than mine. Is it possible in Chinese to omit a conjunction such as u548c or u8ddf and let a string of two successive nouns refer to a set of two objects?	1.456252822	0.981253791
8591	"Touched upon in [Do All Adverbs End in ""-Ly""?](http://grammar.quickanddirtytips.com/do-all-adverbs-end-in-ly.aspx), section ""What Are Flat Adverbs?""."	-0.491395916	0.241341401
620189	"Yeah, but that suggests that pounds alone aren't included.  Also, what would be the corresponding names for the other two templates?"	0.354755017	0.693849924
505858	You said that you set your watchlist to auto-refresh. How do you do this?	0.215201192	0.620742056
1002	One remark -- expand nMDS. Is it just non-metric or something more exotic?	0.306407916	0.669207393
201485	There's a nice section on funerals <url> but I'm not given a look at the contributors' page (p. 673) to see who J.B. is. Any chance your access is different?	0.258813737	0.644209618
524207	Do we need to go that far? Why not remove the info and lock the article for a while to prevent immediate reinsertion like what happened to <url>?	0.049506359	0.52819104
2460724	Do you have 18GiB of memory to store the solution? Do you really need all of them?	-0.691946724	0.161455063
3934	Thanks Tom! Still getting 'broken/missing handler' errors when adding filters though... Any ideas?	1.521218746	0.985116224
9620	"@azheglov Yes, sorry, not sure how that happened.  I don't seem to be able to edit the comment either (insufficient rep?)"	0.099461771	0.556494848
625194	"SudoGhost, just a question. Do you think that simply calling someone's edits disruptive is very specific?"	-1.06425065	0.064210503
5281986	Could you clarify to which goto doesn't it go?.. What's the expected/real output?	-0.576449696	0.205111982
3274	"So say a sample has size n = 40000.  Then you have one such sample of random variates from A, and 100 replicates each for B, C and D?"	-0.66178406	0.172225871
1100673	"Okay, so, one more time, what are you expecting as output from the heuristic? that distance(3,2; 3,3) < distance(3,1; 3,3) < distance(3,2; 3,3) ?"	0.248311222	0.638604182
3542	The cottage cheese idea sounds great. What flavors have you tried and like?	-0.058038881	0.466960483
318119	I am the third party; <url> was the first to dispute its use.  Why can't you describe the changes in words?	-0.703609983	0.1574106
4964739	"@Ivo Wetzel So, you are saying there is not way to get all objects attributes and values ? Or to convert such object to an associative array ?"	0.678507217	0.833801244
5013537	A _variable_ has scope; an _object_ has a lifetime. What exactly are you asking about?	-0.828472894	0.118299046
62135	Sorry but I never saw any application breaking after deleting/moving .folders... usualy they just reconfigure and restore to defaults. What exactly did break for you?	-0.657435747	0.173815594
1953663	"Are you going to implement your own syntax on top of the scripts (i.e. SQL, Excel etc) that the users are coding?"	0.407161413	0.719601858
1448	"+1 Cool, I think I have been invited to an event through this a very long time ago. Could you please make the link an actual link to the site and edit your answer to show anyvite measures up to the requirements?"	-0.375250451	0.29595437
332364	"Well, I think this is a murder that could do with wide categorisation (as an example of asian-on-white killings, rather than the far more famous white-on-black, not to mention that British does nto automatically=English. If it's merely a matter of preference, do you mind if I put the British one back?"	-0.246982506	0.362107139
8281733	Can you also show us parts of your XML file? Maybe what you are looking for are the **children** of <Images>?	0.706552966	0.843599323
2872367	What language? What have you tried?	0.075035523	0.542682306
288161	I've now supplied a free image on <url> (thanks for motivating me to do so!). Could you perhaps consider your reassessment of the article?	0.496707087	0.761018169
457820	It Works For Me (tm).  What's your O/S ?	0.059592836	0.533922023
940134	How long does your regression test take to complete?  Surely it should be based on this?	-0.371487729	0.297814467
4102139	what kind of encryption you want? symmetric or not?	0.129231586	0.573235098
82322	You support Scotland leaving the United Kingdom despite the fact most Scots do not? I am curious as to why?	-0.66338352	0.171643457
798	"Still references are quite informative. And nevertheless even if it is discussive and mentions something that is not present in the book it is some kind of a clue, isn't it?"	-0.982672133	0.080186626
4834438	@Federico:This part defines a schema in the wsdl. Does it import one or defines it there?	0.11249822	0.56383978
5012	"It's unclear how ""regression"" could be invoked in a *univariate* dataset.  Also, exactly what distinction are you suggesting between the two bulleted methods?"	0.18690976	0.605270787
619548	How do you save it??	-0.180969321	0.397999875
3004607	"lol, WHAT? sry not making fun of anyone but this is hilarious the way it is asked?"	-2.09668713	0.001371022
626929	You also say that I am participating in a high-tech lynching. Isn't that what you did when you put SamuraiClinton on RFA?	-1.301871258	0.031455776
2916	Are you looking for a provider that accepts ZAR *as well* or would one accepting ZAR *only* be sufficient? Would you be able/willing to hold/use a merchant bank account with a South African bank for this purpose?	0.851485533	0.888085213
2545569	"I don't understand this sentence ""We are to find such placement of this polygons (we could make rotations and movements), when rectangle, which circumscribes this polygons has minimal area."" Can you clarify?"	0.463467926	0.746045483
562209	"Terms like ""elected"", ""responsible"" and ""designated points-of-contact"" imply some sort of delegated authority, I'd have thought.  By omission, is Hornoir saying that the delegate has authority over other aspects of the project?"	0.26835469	0.649274996
7303172	what i mean is the php part is the part that you need to debug. what is the error that you are getting?	0.284408607	0.657738176
6199	"It will be helpful if you can include the command that you used and the error message that you got when trying to install. For example, have you tried `grub-install /dev/sda`?"	0.003525358	0.502009155
234674	I restored 3 non-piped blue links.  How does that look?	0.602380839	0.805255395
